,Unnamed: 0.1,subject,object,new_relation
527037,104,pneumovirus,respiratory disease,disease_disease
527042,109,pneumovirus,respiratory disease,disease_disease
527048,115,pneumovirus,disease,disease_disease
527062,129,pneumovirus,disease,disease_disease
527324,391,brsv,a,disease_disease
527325,392,hrsv,a,disease_disease
527354,421,hrsv,ns1,disease_gene
527359,426,brsv,ns1,disease_gene
528093,1160,he,interstitial pneumonitis,disease_disease
528095,1162,he,pneumonitis,disease_disease
528106,1173,treatment,drug,treat_procedure_drug
528118,1185,drug,steroid,drug_drug
528124,1191,drug,steroid,drug_drug
528279,1346,erythema,alopecia,disease_disease
528591,1658,erythema,alopecia,disease_disease
528806,1873,diet,potato,treat_procedure_species
528851,1918,cat,pruritus,disease_disease
528941,2008,erythema,alopecia,disease_disease
528985,2052,erythema,alopecia,disease_disease
529115,2182,erythema,alopecia,disease_disease
529349,161,hyperkeratosis,dog,disease_species
529417,229,syndrome,fever,disease_disease
529432,244,coronaviruses,infection,disease_disease
529433,245,syndrome,disease,disease_disease
529439,251,syndrome,fever,disease_disease
529445,257,syndrome,fever,disease_disease
529459,271,syndrome,respiratory disease,disease_disease
529467,279,ards,multi-organ failure,disease_disease
529480,292,pneumonia,pericarditis,disease_disease
529487,299,syndrome,fever,disease_disease
529498,310,renal failure,dialysis,disease_treat_procedure
529974,786,thrombin,2009,gene_disease
530051,863,sars,respiratory disease,disease_disease
530053,865,sars,viral respiratory disease,disease_disease
530057,869,sars,human,disease_species
530062,874,sars,disease,disease_disease
530069,881,sars,human,disease_species
530071,883,sars,viral disease,disease_disease
530076,888,sars,human,disease_species
530104,916,infection,liver disease,disease_disease
530212,1024,scv helicase,hcv ns3 helicase,gene_gene
530217,1029,scv helicase,hcv ns3 helicase,gene_gene
530220,1032,scv helicase,hcv ns3 helicase,gene_gene
530229,1041,scv helicase,hcv ns3 helicase,gene_gene
530309,1121,scv helicase,hcv ns3 helicase,gene_gene
530327,1139,scv helicase,hcv ns3 helicase,gene_gene
530782,1594,lower respiratory tract infection,child,disease_species
531653,2465,secondary infection,influenza a,disease_disease
531665,2477,secondary infection,influenza a,disease_disease
531673,2485,infection,influenza a,disease_disease
531683,2495,infection,influenza a,disease_disease
531685,2497,secondary infection,influenza a,disease_disease
531687,2499,infection,influenza a,disease_disease
531690,2502,bacterial infection,influenza a,disease_disease
531694,2506,bacterial infection,influenza a,disease_disease
531695,2507,bacterial infection,influenza a,disease_disease
531697,2509,infection,influenza a,disease_disease
531711,2523,secondary infection,influenza a,disease_disease
531727,2539,bacterial infection,influenza a,disease_disease
531916,2728,fibrosis,autosomal recessive disorder,disease_disease
531947,2759,cystic fibrosis,autosomal recessive disorder,disease_disease
531986,2798,cystic fibrosis,disorder,disease_disease
532088,2900,cystic fibrosis,metabolic disorder,disease_disease
532099,2911,fibrosis,disorder,disease_disease
532190,3002,fibrosis,metabolic disorder,disease_disease
532402,3214,viral respiratory infection,cf,disease_disease
532682,273,coinfection,patient,disease_species
533585,1176,il,apc,gene_disease
533605,1196,tregs,critical,gene_disease
533639,1230,foxp3,tregs,gene_gene
533687,1278,foxp3,mouse,gene_species
533717,1308,foxp3,tregs,gene_gene
533718,1309,foxp3,human,gene_gene
533788,1379,foxp3,human,gene_gene
533790,1381,foxp3,tregs,gene_gene
533839,1430,foxp3,mouse,gene_species
533878,1469,foxp3,tregs,gene_gene
533910,1501,lymphocyte activation gene 3,tregs,gene_gene
533914,1505,lymphocyte activation gene 3,tregs,gene_gene
533920,1511,lymphocyte activation gene 3,tregs,gene_gene
533955,1546,lymphocyte activation gene 3,tregs,gene_gene
533965,1556,lymphocyte activation gene 3,tregs,gene_gene
533972,1563,lymphocyte activation gene 3,tregs,gene_gene
533990,1581,il,treg,gene_gene
534008,1599,tregs,dc,gene_gene
534013,1604,tregs,mhc,gene_gene
534066,1657,virus,tregs,disease_gene
534080,1671,virus,tregs,disease_gene
534104,1695,secondary infection,influenza,disease_disease
534222,1813,receptor,tregs,gene_gene
534384,1975,disease,coronavirus,disease_disease
534441,2032,infection,sars pandemic,disease_disease
534443,2034,zoonotic infection,detected,disease_treat_procedure
534448,2039,infection,detected,disease_treat_procedure
534458,2049,zoonotic infection,sars pandemic,disease_disease
534460,2051,virus,disease,disease_disease
534463,2054,s protein,cellular membrane,gene_gene
534466,2057,s protein,host cell receptor,gene_gene
534467,2058,s protein,viral membrane,gene_gene
534468,2059,s protein,membrane,gene_gene
534472,2063,s protein,membrane,gene_gene
534541,2132,sars,coronavirus s protein,disease_gene
534908,2499,s,ace2,disease_gene
534950,2541,s2 subunit,membrane,gene_gene
534972,2563,s2 subunit,viral membrane,gene_gene
534980,2571,s2 subunit,fusion,gene_gene
535088,2679,sars cov,cysteine protease,disease_gene
535094,0,antibody,horseradish peroxidase,gene_gene
535273,179,d07,antibody,gene_gene
535275,181,d08,antibody,gene_gene
536911,1817,candida infection,human,disease_gene
537208,79,coronaviruses,cathepsin l,disease_gene
537335,206,ha,host cell protease,disease_gene
537338,209,pandemic,human,disease_species
537456,327,sars,tmprss2,disease_gene
537672,543,s protein,hat,gene_gene
537673,544,s protein,hat,gene_gene
537688,559,s protein,sars s,gene_gene
537817,688,ttsps,sars,gene_disease
537822,693,sars cov,patient,disease_species
537835,706,influenza virus,patient,disease_species
537837,708,ttsps,sars,gene_disease
537841,712,cathepsin l,sars,gene_disease
537842,713,cathepsin l,sars,gene_disease
537912,783,hat,ace2,gene_gene
537915,786,tmprss11a,ace2,gene_gene
537916,787,tmprss2,ace2,gene_gene
538076,947,s,cleaved,disease_gene
538565,1436,rna,extracted,disease_treat_procedure
538759,1630,rt,cut,drug_gene
538914,1785,dish,dish,disease_disease
539132,2003,subclone,cell,gene_gene
539610,87,infection,vesicular stomatitis virus,disease_disease
539699,176,2b protein,picornavirus,gene_disease
539705,182,2b protein,picornavirus,gene_disease
539904,381,asc,caspase,gene_gene
540017,494,nlrp3,lung,gene_disease
540110,587,expression,mouse,treat_procedure_species
540112,589,stimulation,influenza virus,treat_procedure_disease
541557,2034,antibody,immunization,gene_treat_procedure
541736,2213,antibody,clearance,gene_treat_procedure
541866,2343,drug,disease,drug_disease
541883,2360,antigen,thrombocytopenia,gene_disease
541890,2367,antigen,immune thrombocytopenia,gene_disease
542844,195,immunoglobulin therapy,disease,treat_procedure_disease
542983,334,antibody,disease,gene_disease
543247,598,gene,endou,gene_gene
543252,603,gene,endou,gene_gene
544420,1771,endou,nucleolus,gene_gene
544475,1826,endou,cd22,gene_gene
545411,630,rna,chikv,disease_disease
545563,782,rna,trizol,disease_drug
545604,823,rna,extracted,disease_treat_procedure
546337,203,paralysis,brain,disease_disease
546344,210,paralysis,brain,disease_disease
546347,213,paralysis,brain,disease_disease
546360,226,paralysis,brain,disease_disease
546754,620,poliovirus,eif4g,disease_gene
547055,921,sox protein,infection,gene_disease
547210,1076,sox protein,lytic infection,gene_disease
547728,1594,virus,gfp,disease_gene
547734,1600,virus,gfp,disease_gene
549447,375,jhmv,coronavirus,disease_disease
549772,700,treatment,ifn β,treat_procedure_gene
549782,710,glycoprotein,critical,gene_disease
550891,1819,r,small,disease_gene
551786,635,aim,co-infections,gene_disease
552383,1232,co-infection,diarrhea,disease_disease
552562,1411,intestinal parasite,diarrhea,disease_disease
553583,997,panleukopenia virus,detected,disease_treat_procedure
553587,1001,feline panleukopenia virus,detected,disease_treat_procedure
555262,44,il,acute lung inflammation,gene_disease
555267,49,il,lung inflammation,gene_disease
555435,217,infection,h1n1,disease_disease
555519,301,h5n1,tnfα,disease_gene
555537,319,protein complex,change,gene_treat_procedure
555538,320,protein complex,change,gene_treat_procedure
556762,1544,application,presence,treat_procedure_treat_procedure
556784,1566,application,presence,treat_procedure_treat_procedure
556787,1569,application,presence,treat_procedure_treat_procedure
557020,1802,induction,infectious disease,treat_procedure_disease
557024,1806,induction,disease,treat_procedure_disease
557072,1854,capsid,transgene,gene_gene
557076,1858,capsid,transgene,gene_gene
557295,2077,paramyxovirus,human,disease_species
557463,2245,immunization,vaccine,treat_procedure_disease
557639,2421,poxvirus,ad,disease_disease
557640,2422,poxvirus,ad,disease_disease
557641,2423,poxvirus,ad,disease_disease
557642,2424,poxvirus,ad,disease_disease
557643,2425,poxvirus,ad,disease_disease
557644,2426,poxvirus,ad,disease_disease
557645,2427,poxvirus,ad,disease_disease
557768,2550,siv,ia,disease_disease
557875,2657,infection,siv,disease_disease
557882,2664,all,disease,gene_disease
558214,327,nab,isolation,gene_treat_procedure
558477,590,ab,detected,gene_treat_procedure
558502,615,nab,immunization,gene_treat_procedure
559041,1154,virus,detected,disease_treat_procedure
559042,1155,respiratory virus,detected,disease_treat_procedure
559763,1876,respiratory disease,calf,disease_species
559847,1960,brd,epidemic,disease_disease
560066,2179,cough,coughing,disease_disease
560317,235,h5n1 virus,ha gene,disease_gene
561387,16,bovine herpesvirus 1,brsv,disease_disease
561673,302,removal,change,treat_procedure_treat_procedure
561679,308,removal,change,treat_procedure_treat_procedure
562062,691,virus,calf,disease_species
562128,757,discharge,calf,symptom_species
562181,810,coronaviruses,virus,disease_disease
562555,1184,virus,virus,disease_disease
563124,1753,virus,camel,disease_species
563138,1767,virus,camel,disease_species
563312,152,drug,fluconazole,drug_drug
563323,163,drug,fluconazole,drug_drug
565359,2199,thrush,mouse,disease_species
565367,2207,oral thrush,mouse,disease_species
565404,2244,tongue lesion,severe,disease_disease
566022,50,2,face,drug_disease
566069,97,she,infection,gene_disease
566353,381,morphine,pain,drug_disease
566696,724,treatment,infection,treat_procedure_disease
566730,758,virus,virus,disease_disease
566919,947,saponin,terpenoids,drug_drug
567052,1080,vaccination,ibv,treat_procedure_disease
567096,1124,vaccination,ibv,treat_procedure_disease
567193,1221,virus,detected,disease_treat_procedure
567232,1260,viral,patient,disease_species
567658,263,pandemic,participant,disease_species
569150,1755,treatment,bending,treat_procedure_disease
569227,1832,sendai virus,mouse,disease_species
570072,42,ganglioside gm1,receptor,drug_gene
570189,159,step,extraction,gene_treat_procedure
570191,161,step,extraction,gene_treat_procedure
570203,173,step,critical,gene_disease
570204,174,step,extraction,gene_treat_procedure
570213,183,extraction,chloroform,treat_procedure_drug
570219,189,acidification,gangliosides,treat_procedure_drug
570233,203,sodium,chloroform,drug_drug
571780,1750,monkeypox virus,variola virus,disease_disease
571781,1751,monkeypox virus,variola virus,disease_disease
571788,1758,monkeypox virus,variola virus,disease_disease
571790,1760,monkeypox virus,human,disease_species
571794,1764,monkeypox virus,human,disease_species
571795,1765,monkeypox virus,human,disease_species
571796,1766,monkeypox virus,variola virus,disease_disease
571798,1768,monkeypox virus,human,disease_species
572397,2367,rna,extracted,disease_treat_procedure
572428,2398,spike gene,5,gene_drug
572496,2466,coronaviruses,ferret,disease_species
572528,18,illness,influenza epidemic,symptom_disease
572530,20,illness,impact,symptom_gene
572531,21,illness,impact,symptom_gene
572532,22,illness,influenza epidemic,symptom_disease
574260,439,nucleotide,nucleotide,drug_drug
574261,440,nucleotide,nucleotide,drug_drug
575149,1328,antigen,ha,gene_disease
575166,1345,virus,hi,disease_disease
577348,2006,presence,h1n1,treat_procedure_disease
578171,2829,vp1,vp2,gene_drug
578172,2830,vp1,vp3,gene_gene
578173,2831,vp1,vp2,gene_drug
578177,2835,vp1,vp3,gene_gene
578178,2836,vp1,vp2,gene_drug
578179,2837,vp1,vp2,gene_drug
578306,74,virus,type,disease_disease
578323,91,virus,type,disease_disease
579187,955,chronic infection,infection,disease_disease
579219,987,infection,infection,disease_disease
579303,1071,periodontitis,bone loss,disease_disease
579330,1098,administration,administration,treat_procedure_treat_procedure
579512,1280,ciprofloxacin,vancomycin,drug_drug
579580,1348,intraperitoneal administration,pneumonia,treat_procedure_disease
579627,1395,administration,pneumonia,treat_procedure_disease
579779,1547,acute respiratory distress,protectin,disease_gene
580202,72,virus,genome,disease_gene
581595,1465,infection,malaria,disease_disease
582935,386,disease,virus,disease_disease
582948,399,virus,pig,disease_species
582957,408,virus,pig,disease_species
582958,409,virus,pig,disease_species
582991,442,vaccination,virus,treat_procedure_disease
583013,464,virus,pig,disease_species
583017,468,virus,pig,disease_species
583025,476,virus,pig,disease_species
583048,499,virus,pig,disease_species
583049,500,virus,pig,disease_species
583174,625,antibody,antibody,gene_gene
583381,832,cd16,cd14,gene_gene
583382,833,mddcs,cd16,gene_gene
583383,834,mddcs,cd16,gene_gene
583384,835,cd16,cd14,gene_gene
583483,934,mddcs,cd172a,gene_gene
583593,1044,prrsv,mddcs,disease_gene
583682,1133,stimulation,polyic,treat_procedure_drug
585447,1618,host,infection,gene_disease
585452,1623,host,viral infection,gene_disease
585467,1638,tissue,infection,disease_disease
585473,1644,tissue,mucosal infection,disease_disease
585476,1647,hepatitis,mhv,disease_disease
585479,1650,hepatitis,hepatitis virus,disease_disease
585485,1656,hepatitis,murine hepatitis virus,disease_disease
585496,1667,treg,immunopathology,gene_disease
585581,1752,disease,2009,disease_disease
585583,1754,treg,disease,gene_disease
585584,1755,treg,clearance,gene_treat_procedure
585593,1764,disease,immunopathology,disease_disease
585610,1781,disease,immunopathology,disease_disease
