,Unnamed: 0.1,subject,object,new_relation
2569506,1775,pepper mild mottle virus,detected,disease_treat_procedure
2569851,2120,face,surgery,disease_treat_procedure
2573046,2185,u,therapy,disease_treat_procedure
2575233,645,he,influenza,disease_disease
2575352,764,virus particle,infection,gene_disease
2575518,930,air,dry,gene_symptom
2575661,1073,air,high temperature,gene_symptom
2577471,1339,virus,coronaviruses,disease_disease
2577478,1346,infection,severe acute respiratory syndrome related coronavirus,disease_disease
2577492,1360,infection,coronavirus,disease_disease
2577584,1452,nsp1,coronaviruses,gene_disease
2579260,850,race,change,gene_treat_procedure
2579299,889,sex,change,gene_treat_procedure
2580004,1594,hepatocytes,liver,gene_disease
2581856,1704,flushing,pain,symptom_symptom
2581857,1705,flushing,abdominal pain,symptom_symptom
2581859,1707,flushing,pain,symptom_symptom
2581865,1713,flushing,abdominal pain,symptom_symptom
2582210,2058,hepatocytes,liver,gene_disease
2587425,1555,u,gap,disease_gene
2587782,1912,coronaviruses,disease,disease_disease
2587798,1928,coronaviruses,specie,disease_species
2587802,1932,coronaviruses,widespread disease,disease_disease
2590520,393,he,extubated,disease_treat_procedure
2591477,1350,fever,short of breath,symptom_symptom
2591920,1793,aim,treatment,gene_treat_procedure
2591924,1797,aim,azithromycin,gene_drug
2591936,1809,aim,treatment,gene_treat_procedure
2591970,1843,treatment,azithromycin,treat_procedure_drug
2591980,1853,azithromycin,treatment,drug_treat_procedure
2592097,93,azithromycin,pneumonia,drug_disease
2592702,698,liver,renal impairment,disease_disease
2593666,198,fever,dry cough,symptom_symptom
2593667,199,fever,cough,symptom_symptom
2593668,200,headache,abdominal pain,symptom_symptom
2593670,202,headache,pain,symptom_symptom
2593672,204,headache,nausea,symptom_symptom
2593673,205,headache,abdominal pain,symptom_symptom
2593674,206,headache,diarrhea,symptom_symptom
2593675,207,headache,pain,symptom_symptom
2593678,210,headache,diarrhea,symptom_symptom
2593679,211,headache,pain,symptom_symptom
2593680,212,headache,diarrhea,symptom_symptom
2593683,215,headache,pain,symptom_symptom
2593684,216,headache,nausea,symptom_symptom
2593685,217,headache,nausea,symptom_symptom
2593686,218,headache,abdominal pain,symptom_symptom
2593688,220,headache,diarrhea,symptom_symptom
2593689,221,headache,nausea,symptom_symptom
2593690,222,headache,abdominal pain,symptom_symptom
2593713,245,infiltration,obliteration,treat_procedure_treat_procedure
2593800,332,n,best,treat_procedure_gene
2593805,337,n,best,treat_procedure_gene
2595039,1571,he,cyst,disease_disease
2595041,1573,he,mesenteric cyst,disease_disease
2598192,767,n,treatment,treat_procedure_treat_procedure
2601537,1422,hypertension,chronic disease,disease_disease
2601540,1425,hypertension,obstructive disease,disease_disease
2601541,1426,hypertension,pulmonary disease,disease_disease
2601542,1427,hypertension,obstructive pulmonary disease,disease_disease
2601544,1429,hypertension,chronic obstructive pulmonary disease,disease_disease
2601545,1430,hypertension,cardiovascular disease,disease_disease
2601546,1431,hypertension,disease,disease_disease
2601547,1432,hypertension,disease,disease_disease
2601725,1610,he,detection,disease_treat_procedure
2602775,712,expression,infection,treat_procedure_disease
2602781,718,expression,infection,treat_procedure_disease
2604259,2196,infection,virus,disease_disease
2604266,5,syndrome,pneumonia,disease_disease
2604274,13,syndrome,viral pneumonia,disease_disease
2604294,33,disease,coronavirus,disease_disease
2604365,104,disease,disease,disease_disease
2604379,118,viral disease,coronavirus,disease_disease
2604391,130,viral disease,disease,disease_disease
2604518,257,type,past,gene_gene
2606436,2175,dry cough,fever,symptom_symptom
2607611,655,he,emesis,disease_symptom
2607796,840,he,cough,disease_symptom
2607801,845,he,apnea,disease_symptom
2607874,918,cough,whooping,symptom_symptom
2608002,1046,whooping cough,rare,disease_gene
2608003,1047,cough,rare,symptom_gene
2608295,1339,vomiting,cyanosis,symptom_symptom
2608300,1344,vomiting,whooping cough,symptom_disease
2608363,1407,pertussis,disease,disease_disease
2608400,1444,pertussis,contagious disease,disease_disease
2609588,765,he,breathless,disease_symptom
2609595,772,he,breathless,disease_symptom
2609628,805,she,fatigued,gene_symptom
2609686,863,disease,shunting,disease_treat_procedure
2610707,1884,incision,drainage,treat_procedure_symptom
2612876,134,protein,virus,gene_disease
2612878,136,protein,virus,gene_disease
2612879,137,virus,detection,disease_treat_procedure
2617747,1177,fever,symptom,symptom_symptom
2617777,1207,fever,symptom,symptom_symptom
2619484,650,protein,plasma membrane,gene_gene
2620845,301,antibody,grid,gene_gene
2621486,942,change,u,treat_procedure_disease
2623691,1039,infection,rare,disease_gene
2628425,100,prevention,disease,treat_procedure_disease
2628461,136,prevention,infectious disease,treat_procedure_disease
2634599,266,treatment,infectious,treat_procedure_disease
2634620,287,illness,influenza virus,symptom_disease
2634628,295,treatment,infectious disease,treat_procedure_disease
2634634,301,illness,influenza virus,symptom_disease
2634641,308,treatment,emerging infectious disease,treat_procedure_disease
2634648,315,treatment,disease,treat_procedure_disease
2634698,365,influenza,detected,disease_treat_procedure
2634835,502,infection,infection,disease_disease
2634856,523,infection,infection,disease_disease
2635332,999,set,change,gene_treat_procedure
2637985,77,expression,clearance,treat_procedure_treat_procedure
2639208,1300,influenza virus,virus,disease_disease
2640087,469,tetherin,influenza virus,gene_disease
2641679,83,infection,virus,disease_disease
2642306,710,rhinovirus,era,disease_disease
2644227,817,u,viral component,disease_gene
2649360,542,u,end,disease_gene
2649953,1135,genome,bat coronavirus,gene_disease
2649954,1136,genome,bat coronavirus,gene_disease
2649955,1137,genome,bat coronavirus,gene_disease
2650248,1430,pulmonary disease,pain,disease_symptom
2650252,1434,obstructive pulmonary disease,pain,disease_symptom
2650262,1444,obstructive disease,pain,disease_symptom
2650278,1460,chronic obstructive pulmonary disease,pain,disease_symptom
2650294,1476,disease,pain,disease_symptom
2650299,1481,chronic disease,pain,disease_symptom
2650819,2001,administration,condition,treat_procedure_disease
2650821,2003,administration,condition,treat_procedure_disease
2650835,2017,administration,condition,treat_procedure_disease
2650860,2042,administration,condition,treat_procedure_disease
2651589,586,lead,impact,treat_procedure_gene
2651612,609,impact,impact,gene_gene
2651711,708,disease,conjunctivitis,disease_disease
2651712,709,respiratory disease,conjunctivitis,disease_disease
2652960,1957,influenza pneumonia,shortness of breath,disease_symptom
2652974,1971,influenza pneumonia,shortness of breath,disease_symptom
2653039,2036,bacterial pneumonia,illness,disease_symptom
2653113,2110,pneumonia,illness,disease_symptom
2653490,332,expression,lung,treat_procedure_disease
2653503,345,expression,lung,treat_procedure_disease
2653809,651,virus,body,disease_gene
2653855,697,virus,set,disease_gene
2653874,716,virus,set,disease_gene
2653902,744,damage,lymphocytopenia,gene_disease
2654051,893,exosomes,treatment,gene_treat_procedure
2654264,1106,pseudovirus,virus,disease_disease
2655297,2139,symptom,cough,symptom_symptom
2655874,207,chronic disease,expression,disease_treat_procedure
2655876,209,obstructive disease,expression,disease_treat_procedure
2655882,215,disease,expression,disease_treat_procedure
2655883,216,pulmonary disease,expression,disease_treat_procedure
2655884,217,obstructive pulmonary disease,expression,disease_treat_procedure
2655895,228,chronic obstructive pulmonary disease,expression,disease_treat_procedure
2656203,536,isolation,virus,treat_procedure_disease
2656318,651,isolation,virus,treat_procedure_disease
2658166,630,release,cytosol,treat_procedure_gene
2660161,2625,peptide,arrest,gene_disease
2660174,2638,therapy,therapy,treat_procedure_treat_procedure
2662649,2262,delivery,prevention,treat_procedure_treat_procedure
2662972,2585,cancer immunotherapy,regression,treat_procedure_disease
2662976,2589,cancer immunotherapy,regression,treat_procedure_disease
2662996,2609,cancer immunotherapy,regression,treat_procedure_disease
2663000,2613,treatment,irradiation,treat_procedure_treat_procedure
2663046,2659,gene,destruction,gene_treat_procedure
2664380,1134,chemotherapy,immunotherapy,treat_procedure_treat_procedure
2664382,1136,chemotherapy,immunotherapy,treat_procedure_treat_procedure
2664393,1147,chemotherapy,treatment,treat_procedure_treat_procedure
2665189,13,disease,virus,disease_disease
2665346,170,virus,cell,disease_gene
2666458,1282,co-infections,inclusion,disease_gene
2671566,1697,elevation,set,treat_procedure_gene
2672058,335,no,virus,gene_disease
2672687,964,presence,ii,treat_procedure_gene
2673831,560,u,infection,disease_disease
2673853,582,u,infection,disease_disease
2674010,739,detection,end,treat_procedure_gene
2674012,741,detection,end,treat_procedure_gene
2675101,667,end,parainfluenza virus 1,gene_disease
2678854,1044,elevation,infection,treat_procedure_disease
2678866,1056,expression,hepatocytes,treat_procedure_gene
2679323,249,liver failure,rare,disease_gene
2681476,357,regression,change,disease_treat_procedure
2683710,291,application,matrix,treat_procedure_treat_procedure
2685050,164,virus,disinfection,disease_treat_procedure
2685059,173,virus,disinfection,disease_treat_procedure
2685425,539,presence,light,treat_procedure_gene
2685426,540,presence,light,treat_procedure_gene
2689005,905,nucleic acid,extracted,gene_treat_procedure
2689863,1763,he,respiratory failure,disease_disease
2689872,1772,he,extubated,disease_treat_procedure
2689884,1784,he,fever,disease_symptom
2689917,23,he,condition,disease_disease
2689943,49,he,discharge,disease_symptom
2690378,484,infection,disease control,disease_treat_procedure
2690384,490,asymptomatic infection,disease control,disease_treat_procedure
2690385,491,asymptomatic infection,disease control,disease_treat_procedure
2690393,499,infection,disease control,disease_treat_procedure
2690778,884,viral genome,procedure,gene_treat_procedure
2690796,902,genome,procedure,gene_treat_procedure
2692619,110,treatment,therapy,treat_procedure_treat_procedure
2695680,1263,application,therapy,treat_procedure_treat_procedure
2698892,559,step,change,gene_treat_procedure
2702373,442,bacterial pneumonia,influenza,disease_disease
2702375,444,pneumonia,influenza,disease_disease
2702384,453,pneumonia,influenza,disease_disease
2702386,455,pneumonia,influenza,disease_disease
2702387,456,bacterial pneumonia,influenza,disease_disease
2702394,463,pneumonia,influenza,disease_disease
2702396,465,bacterial pneumonia,influenza,disease_disease
2702814,883,enterocytes,brush border membrane,gene_gene
2702817,886,enterocytes,brush border membrane,gene_gene
2702941,1010,pneumonia,severe acute respiratory syndrome,disease_disease
2702943,1012,pneumonia,severe acute respiratory syndrome,disease_disease
2702945,1014,pneumonia,kidney failure,disease_disease
2702955,1024,pneumonia,syndrome,disease_disease
2702956,1025,pneumonia,severe acute respiratory syndrome,disease_disease
2702957,1026,pneumonia,kidney failure,disease_disease
2702959,1028,pneumonia,kidney failure,disease_disease
2702960,1029,pneumonia,syndrome,disease_disease
2702963,1032,pneumonia,kidney failure,disease_disease
2702966,1035,pneumonia,severe acute respiratory syndrome,disease_disease
2702968,1037,pneumonia,syndrome,disease_disease
2702969,1038,pneumonia,syndrome,disease_disease
2702972,1041,infection,pneumonia,disease_disease
2704524,769,disease,impact,disease_gene
2707008,52,u,u,disease_disease
2707695,739,supplementation,coronavirus,treat_procedure_disease
2708722,267,cyp24a1 gene,ortholog,gene_gene
2709823,1368,carb,type,gene_gene
2710515,2060,expression,liver,treat_procedure_disease
2710516,2061,diet,dysbacteriosis,treat_procedure_disease
2710544,2089,intervention,adipocytes,treat_procedure_gene
2710692,2237,reduction,obese,treat_procedure_disease
2710897,2442,reduction,plaque,treat_procedure_disease
2710901,2446,supplementation,animal model,treat_procedure_species
2713861,649,envelope,division,gene_treat_procedure
2713882,670,envelope,division,gene_treat_procedure
2714444,1232,diabetes,disease,disease_disease
2714449,1237,diabetes,cardiovascular disease,disease_disease
2714678,143,n,treatment,treat_procedure_treat_procedure
2714681,146,n,treatment,treat_procedure_treat_procedure
2715379,844,reduction,presence,treat_procedure_treat_procedure
2719362,889,liver necrosis,liver,disease_disease
2719374,901,liver necrosis,liver,disease_disease
2720494,2021,protein,envelope,gene_gene
2722536,1734,pneumonia,acute respiratory distress syndrome,disease_disease
2722548,1746,pneumonia,respiratory distress syndrome,disease_disease
2723455,737,antiviral therapy,past,treat_procedure_gene
2723460,742,therapy,past,treat_procedure_gene
2723476,758,clearance,immunosuppression,treat_procedure_disease
2723498,780,immunosuppression,treatment,disease_treat_procedure
2723808,1090,ageusia,nausea,symptom_symptom
2724628,404,type,virus,gene_disease
2724633,409,type,influenza,gene_disease
2724643,419,type,influenza,gene_disease
2724646,422,type,influenza,gene_disease
2725639,1415,he,virus,disease_disease
2725645,1421,he,conjunctivitis,disease_disease
2725663,1439,virus,detected,disease_treat_procedure
2727692,1113,infection,influenza,disease_disease
2727816,1237,virus,virus,disease_disease
2727819,1240,virus,air,disease_gene
2728218,1639,fan,air,gene_gene
2728898,242,cough,disease,symptom_disease
2729491,835,image,image,disease_disease
2730993,841,u,all,disease_gene
2731864,1712,syndrome,syndrome,disease_disease
2731892,1740,syndrome,syndrome,disease_disease
2732040,1888,syndrome,syndrome,disease_disease
