,Unnamed: 0.1,subject,object,new_relation
11525,11591,frameshifting,flavivirus,transmit
11527,11593,world health organization,disease,be_related_with
11537,11603,fungi,type,be_related_with
11539,11605,pandemic influenza,u.s.,be_in
11540,11606,participant,association,be_related_with
11541,11607,america,dhf,treat
11543,11609,vaccine,major,be_related_with
11547,11613,pandemic influenza,china,be_in
11548,11614,hht,hbv,be_related_with
11549,11615,bat,coronavirus,transmit
11553,11619,eudistomins c,rna virus,be_related_with
11557,11623,center,allergy,be_related_with
11562,11628,science,immunology,be_related_with
11571,11637,hepatitis c virus,genbank,be_in
11576,11642,covid-19,covid-19,transmit
11578,11644,bat,cov infection,be_related_with
11586,11652,lesion,pulmonary edema,be_related_with
11593,11659,mp,sars-cov infection,be_related_with
11599,11665,person,vietnam,be_in
11600,11666,peptide,fi,treat
11602,11668,lethal mutagenesis,virus,be_in
11613,11679,person,field,be_in
11616,11682,inflection,brazil,be_in
11626,11692,burden,respiratory disease,be_related_with
11628,11694,frequency,pims,be_related_with
11631,11697,child,india,be_in
11641,11708,niv,work of breathing,be_related_with
11645,11712,sgmrna 7,c,transmit
11655,11722,mucorales,disease,be_related_with
11660,11727,niv,pandemic,be_related_with
11662,11729,minnesota veterinary diagnostic laboratory,pe,be_related_with
11664,11731,mouse,age,be_related_with
11667,11734,recommendation,type,be_related_with
11668,11735,rt-pcr,serum,be_in
11670,11737,lung,bronchitis,be_related_with
11674,11741,min,ni2,be_in
11678,11745,travel,infection,be_related_with
11681,11748,avian virus,pig,be_in
11685,11752,symptom,disease,be_related_with
11695,11762,pcr,wupyv,be_related_with
11703,11770,burden,child,be_in
11705,11772,paris,influenza-like illness,be_related_with
11711,11778,s.,invasive disease,be_related_with
11714,11781,nata,pb,be_in
11736,11804,recommendation,type,be_related_with
11738,11806,advance,coronavirus,transmit
11739,11807,tween-20,pb,be_in
11740,11808,outbreak,viral disease,be_related_with
11743,11811,outbreak,human,be_in
11745,11813,ae.aegypti,fever,be_related_with
11747,11815,influenza-like-illness,madrid,be_in
11749,11817,heparin,sars pseudovirus infection,be_related_with
11750,11818,mucorales,invasive disease,be_related_with
11757,11825,demyelination,group,be_in
11763,11831,data,covid-19 outbreak,be_related_with
11771,11839,disease,spain,be_in
11775,11843,post icu los,icu,be_related_with
11779,11847,national microbiology laboratory,winnipeg,be_in
11784,11852,interferon-a,critical,be_related_with
11790,11858,cov-19,lung consolidation,be_related_with
11793,11861,balb/c mouse,interstitial pneumonitis,be_related_with
11800,11868,acute kidney injury,age,be_related_with
11801,11869,measles,italy,be_in
11806,11874,ward,illness,be_related_with
11812,11880,d510g,s protein,be_in
11819,11887,infection,major,be_related_with
11824,11892,typhimurium,bacterial,be_related_with
11825,11893,university hospital,icu,be_related_with
11827,11895,assay,mouse,transmit
11833,11901,%,bacterial infection,be_related_with
11842,11911,complication,illness,be_related_with
11845,11914,university hospital,marseille,be_in
11850,11919,hospital,pneumonia,be_related_with
11851,11920,brain,lcmv,transmit
11854,11923,acacca,virus,be_in
11857,11926,data,respiratory tract disease,be_related_with
11859,11928,%,vaccine,be_related_with
11861,11930,nmr,dmso,be_in
11862,11931,primer pair,flavivirus,transmit
11865,11934,rt-pcr,serum,be_in
11866,11935,ah,unos,be_in
11870,11939,t2d,age,be_related_with
11875,11944,anaphase-promoting complex,gametogenesis,be_in
11880,11949,pathogen,h1n1,transmit
11887,11956,forum,age,be_related_with
11894,11963,genome rna,infection,be_related_with
11915,11985,symptom,vomiting,be_related_with
11930,12000,model,age,be_related_with
11941,12011,control,mhv,transmit
11943,12013,specimen,influenza virus,transmit
11947,12017,pocovid-net,covid-19,transmit
11955,12025,chicken,guangdong province,be_in
11963,12033,microarrays,h1n1 influenza,be_related_with
11965,12035,table 1,infectious agent,be_related_with
11969,12039,utr,icu,be_related_with
11978,12048,outbreak,hong kong,be_in
11980,12050,worldwide,hepatitis c virus,transmit
12005,12075,symptom,sars,transmit
12006,12076,bioinformatics,china,be_in
12011,12081,rt-pcr,picornavirus,be_related_with
12018,12088,symptom,fever,be_related_with
12020,12091,general practitioner,vaccine,be_related_with
12023,12094,antiviral,infection,be_related_with
12024,12095,pneumonia,china,be_in
12025,12096,alcohol,canada,be_in
12028,12099,focus group,mers,transmit
12029,12101,time,right,be_related_with
12031,12103,pharmacist,public health,be_related_with
12034,12106,ahsg,inflammatory,be_related_with
12035,12107,pba,ham,be_related_with
12039,12111,adaptation,sars-cov,transmit
12043,12115,abattoir,egypt,be_in
12045,12117,cvb,autoimmunity,be_related_with
12050,12122,time,upper respiratory pathogen,be_related_with
12052,12124,gumma,syphilis,be_related_with
12055,12127,%,pneumonia,be_related_with
12058,12130,pathogen,coronavirus,transmit
12060,12132,neutrophil,lung,be_related_with
12061,12133,morbillivirus,distemper virus,be_related_with
12067,12139,t20/dp178,hiv-1,transmit
12076,12148,influenza vaccination,china,be_in
12077,12149,association,vision,be_in
12078,12150,vaxart,vaccine,be_related_with
12082,12154,influenza-associated mortality,taiwan,be_in
12087,12159,vaccination,eosinophilia,be_related_with
12089,12161,plt/plt mouse,infection,be_related_with
12091,12163,sheep,kenya,be_in
12097,12169,virus,united state,be_in
12101,12173,participant,association,be_related_with
12109,12181,vaccination,hct recipient,be_related_with
12118,12190,toronto,sars,transmit
12135,12207,membrane,poliovirus infection,be_related_with
12140,12212,frameshifting,hcov-229e,be_in
12143,12215,flagellin,major,be_related_with
12146,12218,sensitivity,madin darby canine,be_in
12151,12223,article,mental health,be_related_with
12153,12225,hmpv,hrv,be_related_with
12175,12247,covid-19,china,be_in
12180,12252,qbd,systemic inflammation,be_related_with
12188,12260,analgesia,hypertension,be_related_with
12191,12263,sgmrna,tgev,transmit
12192,12264,protein,hpi,be_related_with
12194,12266,%,disease,be_related_with
12207,12279,adenovirus,febrile,be_related_with
12213,12285,burden,respiratory disease,be_related_with
12217,12289,lockdown,france,be_in
12219,12291,time,respiratory pathogen,be_related_with
12223,12295,data,public,be_related_with
12228,12300,cell,sars-cov,transmit
12236,12308,lung,edema,be_related_with
12239,12311,model,disease,be_related_with
12244,12316,cq,b19v,be_related_with
12250,12322,apex,pandemic virus,be_related_with
12251,12323,rainfall,sudan,be_in
12266,12338,pandemic,spain,be_in
12277,12349,advance,cancer chemotherapy,be_in
12278,12350,forum,age,be_related_with
12287,12359,tissue,infection,be_related_with
12291,12363,report,human,be_in
12292,12364,apoptosis,e. derm,be_in
12294,12366,frequency,blood,be_related_with
12295,12367,data,lower,be_related_with
12305,12377,gps,uk,be_in
12306,12378,group,public health,be_related_with
12314,12386,nurse,germany,be_in
12318,12390,lockdown,infection,be_related_with
12322,12394,cell,cns,be_related_with
12324,12396,association,infection control,be_in
12326,12398,pathogen,covid-19,transmit
12329,12401,control,−,be_in
12331,12403,none,inflammation,be_related_with
12338,12410,bat,major,be_related_with
12339,12411,patient,lwr,be_in
12344,12416,sirnas,infection,be_related_with
12349,12421,u51,sre,be_in
12351,12423,crp,inr,be_in
12352,12424,pdcs,spleen,be_in
12367,12439,monkey,western africa,be_in
12368,12440,recombination,rna virus,be_related_with
12372,12444,lesion,splenomegaly,be_related_with
12373,12445,international airline travel,depression,be_related_with
12375,12447,syk,asthma,be_related_with
12379,12451,multiple sclerosis,italy,be_in
12387,12459,influenza epidemic,pandemic,be_related_with
12390,12462,ppe,disease,be_related_with
12401,12473,symptom,edema,be_related_with
12407,12479,4 °c,pb,be_in
12412,12484,perfringens,enteritis,be_related_with
12413,12485,dec-rvkr-cmk,chikv,transmit
12415,12487,target,injury,be_related_with
12427,12499,male,liver cancer,be_related_with
12435,12507,%,infection,be_related_with
12438,12510,necropsy,lung lesion,be_related_with
12442,12514,human,2005,be_in
12444,12516,nm,em,be_related_with
12447,12519,outbreak,disease,be_related_with
12450,12522,brain,lcmv,transmit
12451,12523,air exchange,influenza,transmit
12452,12524,apoptosis,cpe,be_related_with
12455,12527,forum 2,age,be_related_with
12461,12533,sample,hrv,be_related_with
12465,12537,asparagine-2357,nsp3-tm,be_in
12496,12568,u,disaster,be_related_with
12500,12572,group,pandemic,be_related_with
12501,12573,kg,isopropanol,be_in
12504,12576,covid-19 outbreak,china,be_in
12510,12582,influenza epidemic,cough,be_related_with
12514,12586,viral rna,fluid,be_related_with
12516,12588,symptom,disease,be_related_with
12521,12593,symptom,dyspnea,be_related_with
12528,12600,roche molecular biochemicals,usa,be_in
12534,12606,virus,g.,be_in
12543,12615,apoptosis,sars-cov infection,be_related_with
12545,12617,time,ai,transmit
12546,12618,u48,sre,be_in
12555,12627,huanan seafood wholesale market,wuhan,be_in
12556,12628,illness,psychotic symptom,be_related_with
12557,12629,randomization,deficiency,be_related_with
12561,12633,sensitivity,mouse,transmit
12568,12640,palivizumab,infectious disease,be_related_with
12570,12642,chicken,thailand,be_in
12573,12645,%,child,be_in
12575,12647,infectious disease control,stockholm,be_in
12577,12649,neutrophil,infection,be_related_with
12594,12666,farm,diarrhoea,be_related_with
12605,12677,frequency,rhesus macaque,transmit
12608,12680,disease control,delhi,be_in
12609,12681,virus,template,be_in
12612,12684,patient,mexico,be_in
12616,12688,symptom,cough,be_related_with
12619,12691,group iii,avian infectious bronchitis virus,transmit
12623,12695,cs-l,tw,be_in
12624,12696,patient,age,be_related_with
12634,12706,%,apoptosis,be_in
12644,12716,%,group ii,be_in
12646,12718,trypanosomiasis,disease,be_related_with
12647,12719,covs,cold,be_related_with
12652,12724,fetus,illness,be_related_with
12658,12730,patient,clinic,be_in
12678,12750,sirnas,influenza infection,be_related_with
12680,12752,infection,ud-nhbe,be_in
12682,12754,ramshaw,infertility,be_related_with
12692,12764,covid-19 outbreak,italy,be_in
12694,12766,bat,cov infection,be_related_with
12701,12773,model,neutrophilia,be_related_with
12711,12783,route,infection,be_related_with
12714,12786,rt-pcr/esi-ms,influenza virus,transmit
12719,12791,symptom,congestion,be_related_with
12721,12793,cs-l,tw,be_in
12727,12799,wuhan,hubei province,be_in
12728,12800,india,covid-19,transmit
12731,12803,herpesviruses,infection,be_related_with
12732,12804,homologs,siv,transmit
12733,12805,wuhan,hubei province,be_in
12741,12813,data,hcovs,be_related_with
12742,12814,data,icu,be_related_with
12751,12823,%,disease,be_related_with
12755,12827,university hospital,h1n1,transmit
12757,12829,pbmc,blood,be_related_with
12764,12837,qol,sepsis,be_related_with
12765,12838,symptom,influenza-like illness,be_related_with
12766,12839,t20/dp178,hiv-1,transmit
12773,12846,cell,sars-cov,transmit
12775,12848,assessment,e. coli,be_in
12788,12861,vaccine,major,be_related_with
12792,12865,wuhan city,infection,be_related_with
12797,12870,parasuis,inflammation,be_related_with
12799,12872,size,lower,be_related_with
12800,12873,lung,alveolitis,be_related_with
12804,12877,residue,critical,be_related_with
12807,12880,sporotrichosis,ulcer,be_related_with
12817,12890,focus,lung,be_related_with
12824,12897,embolus,inflammation,be_related_with
12826,12899,infection,rcov-p,be_related_with
12829,12903,middle east respiratory syndrome coronavirus,saudi arabia,be_in
12830,12904,qbd,congestion,be_related_with
12838,12912,pathogen,atypical pneumonia,be_related_with
12839,12913,ici,hematoma,be_related_with
12840,12914,pathogen,atypical pneumonia,be_related_with
12841,12915,complication,icu,be_related_with
12848,12922,pneumonia,china,be_in
12849,12923,ministry,sierra leone,be_in
12854,12928,membrane potential depolarization,k,treat
12861,12935,belgium,respiratory,transmit
12868,12942,4 °c,dark,be_in
12875,12949,cq,b19v infection,be_related_with
12878,12952,covs,common cold,be_related_with
12880,12954,virus,serum,be_in
12887,12961,covs,cold,be_related_with
12889,12963,tx,u,be_in
12898,12972,world health organization,disease,be_related_with
12900,12974,il-6,illness,be_related_with
12901,12975,infection,fever,be_related_with
12904,12979,respiratory infection,united state,be_in
12905,12980,specimen,infection,be_related_with
12906,12981,mucormycosis,aspergillosis,be_related_with
12909,12984,sensitivity,lower,be_related_with
12912,12987,sgmrna,c,transmit
12917,12992,national institute,united state,be_in
12920,12995,symptom,respiratory virus,transmit
12921,12996,farm,great britain,be_in
12922,12997,i,q,be_related_with
12926,13001,h5n1 virus,mouse,transmit
12934,13009,rt-pcr/esi-ms,adenovirus,transmit
12942,13017,death,malaria,be_related_with
12955,13030,child,age,be_related_with
12959,13034,h1n1 strain,h1n1,transmit
12967,13042,model,disease,be_related_with
12972,13047,data,severe,be_related_with
12975,13050,sirnas,mouse,transmit
12990,13065,hodgkin,disease,be_related_with
12991,13066,nrc,usa,be_in
12993,13068,p.i,interstitial pneumonitis,be_related_with
13000,13075,yf3,flavivirus,transmit
13012,13087,uk,norovirus,be_related_with
13022,13097,https://doi.org/10.1101,public,be_related_with
13023,13098,camel,mers-cov,be_related_with
13025,13100,illness,lower respiratory tract involvement,be_related_with
13029,13104,application,community,be_related_with
13040,13115,cns,serum,be_in
13044,13119,milieu,infection,be_related_with
13046,13121,respiratory secretion,covid-19,transmit
13048,13123,qbd,blood,be_related_with
13050,13125,symptom,vomiting,be_related_with
13057,13132,protein,hivd,be_related_with
13061,13136,infection,chpv,transmit
13064,13139,stearns,rothman,be_in
13070,13146,pd-l1,sepsis,be_related_with
13076,13152,mrna,arenavirus,transmit
13095,13171,apoptosis,infection,be_related_with
13097,13173,government,2009,be_related_with
13099,13175,%,depression,be_related_with
13103,13179,pandemic,france,be_in
13110,13186,total rna,sars-cov infection,be_related_with
13116,13192,mdl,infection,be_related_with
13119,13195,a/h1n1,china,be_in
13121,13197,outbreak,livestock,be_in
13126,13202,infection,epidemic,be_related_with
13129,13205,prize,economics,be_in
13131,13207,ae.aegypti,chikv,transmit
13148,13224,polymorphism,liver fibrosis,be_related_with
13151,13227,egypt,major,be_related_with
13156,13232,consistent,association,be_related_with
13159,13235,disease progression,infection,be_related_with
13160,13236,patient,vietnam,be_in
13166,13242,group,sars-cov challenge,be_related_with
