object,subject,relation
exosomes,sting,gene_gene
messenger,host cell,gene_gene
chicken,disease,disease_species
ibv,infectious bronchitis,disease_disease
ibv,bronchitis,disease_disease
ibv,e protein,gene_disease
trachea,ibv,disease_disease
cell,ibv,disease_gene
oedema,conjunctivitis,disease_disease
hi,antibody,gene_disease
virus,fluid,disease_disease
disease,h5n1,disease_disease
antibody,viral infection,disease_gene
2009,ferritin,gene_disease
antigen,fusion protein,gene_gene
lectin,detection,treat_procedure_gene
viral glycoprotein,sugar,drug_gene
core,envelope,gene_gene
host,gp2,gene_gene
cell attachment,gp2,gene_gene
sialic acid,ha,disease_drug
cell surface,acid,drug_gene
cell surface,sialic acid,drug_gene
e1,chikv,disease_gene
mers,type i ifns,gene_disease
influenza pneumonia,inflammation,disease_disease
induction,treatment,treat_procedure_treat_procedure
impact,sars,disease_gene
vaccination,vaccination,treat_procedure_treat_procedure
respiratory failure,rsv,disease_disease
guinea pig,tb,disease_species
human,pig,gene_species
antibody,viremia,disease_gene
illness,ili,disease_symptom
impact,ili,disease_gene
ili,influenza,disease_disease
eav,gp3,gene_disease
past,vrp,gene_gene
iav,vrp,gene_disease
influenza virus,vrp,gene_disease
chicken,influenza virus,disease_species
vsvδg,mab,gene_disease
protein,serum,gene_gene
expression,ectodomain,gene_treat_procedure
vsvδg,vaccination,treat_procedure_disease
vaccination,pi,gene_treat_procedure
vaccination,envelope protein,gene_treat_procedure
cell,gp3,gene_gene
ha,impact,gene_disease
12,rabies,disease_gene
lung,dpi,gene_disease
specie,genome,gene_species
viral envelope,protein,gene_gene
viral envelope,gp,gene_gene
mdl28170,mannan,drug_drug
ammonium chloride,mannan,drug_drug
e-64d,mannan,drug_drug
bafilomycin a1,mannan,drug_drug
human,coagulopathy,disease_species
lack of appetite,lethargy,disease_disease
lethargy,infection,disease_disease
consolidation,bronchopneumonia,disease_disease
pig,bronchopneumonia,disease_species
mouse,infiltration,treat_procedure_species
endosomes,acidity,symptom_gene
influenza virus,acidification,treat_procedure_disease
endosomes,acidification,treat_procedure_gene
detection,zanamivir,drug_treat_procedure
cough,sore throat,disease_disease
cough,hoarseness,symptom_disease
human,upper respiratory symptom,disease_species
human,acute respiratory symptom,disease_species
cough,throat,disease_disease
presence,s gene,gene_treat_procedure
s gene sequence,1a,gene_gene
respiratory pathogen,coronaviruses,disease_disease
pneumonia,middle east respiratory syndrome coronavirus,disease_disease
coronaviruses,mhv,disease_disease
uc,uc,disease_disease
uc,nucleotide,drug_disease
rluc,fusion,gene_gene
protein,nsp3,gene_gene
orf,subunit,gene_gene
2009,application,treat_procedure_disease
rhinolophidae,hipposideridae,disease_disease
bsa,mem,drug_gene
infection,human influenza,disease_disease
influenza b virus,infection,disease_disease
virus,influenza pandemic,disease_disease
human rhinovirus,human immunodeficiency virus,disease_disease
impact,lavage,treat_procedure_gene
impact,bronchoalveolar lavage,treat_procedure_gene
disease progression,blood,disease_disease
crystal violet,monolayers,drug_drug
severe acute respiratory syndrome,sars coronavirus,disease_disease
treatment,mab,gene_treat_procedure
intravenous administration,administration,treat_procedure_treat_procedure
administration,intranasal administration,treat_procedure_treat_procedure
mab,mabs,gene_gene
intravenous administration,intranasal administration,treat_procedure_treat_procedure
infection,hcp,disease_disease
hcp,cfr,gene_disease
sars infection,hcp,disease_disease
sodium butyrate,expression,treat_procedure_drug
cathepsins,tmprss2,gene_gene
detected,parasitic infection,disease_treat_procedure
calf,parasitic infection,disease_species
mhc class ii,bmm,gene_gene
mouse,mhc class ii,gene_species
formula,dmso,drug_treat_procedure
acute infection,influenza virus,disease_disease
human influenza virus,protein,gene_species
influenza virus,protein,gene_disease
plasma membrane,ph1n1 infection,disease_gene
cd28,ph1n1 infection,disease_gene
infectious disease,df,disease_disease
notifiable disease,df,disease_disease
disease,df,disease_disease
dry cough,she,gene_disease
woman,ribavirin,drug_species
kap,pandemic influenza,disease_gene
infectious bronchitis virus,gammacoronavirus,disease_disease
12,coronaviruses,disease_gene
parainfluenza,infection,disease_disease
viral disease,disease,disease_disease
viral disease,infection,disease_disease
child,pcbs,drug_species
treatment,stem cell transplantation,treat_procedure_treat_procedure
radiation treatment,aplastic anemia,disease_treat_procedure
radiation treatment,anemia,disease_treat_procedure
transplant,infection,disease_disease
infection,bone marrow cell transplantation,treat_procedure_disease
acidity,clearance,treat_procedure_symptom
immunization,vaccine,disease_treat_procedure
virus,eastern equine encephalitis virus,disease_disease
arthropod borne virus,eastern equine encephalitis virus,disease_disease
avian coronavirus,astroviridae,disease_disease
murine coronavirus,mhv,disease_disease
cloned,wuv,disease_gene
detected,pmmv,disease_treat_procedure
infectious,pmmv,disease_disease
detected,polyomavirus,disease_treat_procedure
tri-ls,rna,disease_gene
human,h5n1 infection,disease_species
fever,nw arenavirus,disease_disease
ahf,junv,disease_disease
vsv g,lasv gp,gene_gene
rdrp,rib,drug_gene
anemia,treatment,treat_procedure_disease
viral nucleoprotein,s rna,gene_gene
np,s rna,gene_disease
viral rna polymerase,l rna,gene_gene
rna polymerase,l rna,gene_gene
rna dependent rna polymerase,l rna,gene_gene
top,gp1,gene_gene
gp,virus,disease_gene
s1p,virus,disease_gene
gpc,gene,gene_gene
sore throat,presence,treat_procedure_disease
rhinorrhea,presence,treat_procedure_disease
rhinovirus,respiratory pathogen,disease_disease
presence,wupyv,disease_treat_procedure
detected,sars,disease_treat_procedure
acute disease,sars cov infection,disease_disease
acute respiratory disease,sars cov infection,disease_disease
severe acute respiratory disease,sars cov infection,disease_disease
respiratory disease,sars cov infection,disease_disease
e. coli,folding,treat_procedure_species
vaccine,n protein,gene_disease
nucleus,nucleolus,gene_gene
animal,virus infection,disease_species
bovine coronavirus,bovine viral diarrhea virus,disease_disease
adenovirus,bovine viral diarrhea virus,disease_disease
adenovirus,bovine diarrhea virus,disease_disease
coronavirus,bovine viral diarrhea virus,disease_disease
bovine coronavirus,bovine diarrhea virus,disease_disease
coronavirus,bovine diarrhea virus,disease_disease
fmdv,2b viroporin,gene_species
swine,coronaviruses,disease_species
infection,pdcov,disease_disease
enteric infection,tgev,disease_disease
infection,tgev,disease_disease
enteric infection,pedv,disease_disease
enteric infection,pdcov,disease_disease
diarrhea,atrophy,disease_disease
m gene,probe,gene_gene
clinical infection,antibody,gene_disease
pedv infection,antibody,gene_disease
nuclease,acid,drug_gene
nuclease,nucleic acid,gene_gene
n50,vip,gene_gene
virus,vip,gene_disease
ng,vip,gene_disease
viral membrane,neuraminidase,gene_gene
membrane,neuraminidase,gene_gene
influenza,zanamivir,drug_disease
xrn1,virus,disease_gene
poly,poly,drug_drug
dsrna,set,gene_gene
gene,xrn1,gene_gene
smallpox vaccination,xrn1,gene_treat_procedure
influenza,gastroenteritis,disease_disease
illness,gastroenteritis,disease_symptom
ethanol,chip,disease_drug
fever,fatigue,disease_disease
cholera,disease,disease_disease
disease,endemic disease,disease_disease
seasonal,ih,disease_disease
plan,campylobacteriosis,disease_disease
plan,influenza,disease_disease
plan,measles,disease_disease
plan,mumps,disease_disease
plan,botulism,disease_disease
plan,tuberculosis,disease_disease
plan,sars,disease_disease
plasmodium falciparum,infection,disease_species
patient,mers,disease_species
atypical pneumonia,illness,symptom_disease
fever,lower respiratory infection,disease_disease
pneumonia,illness,symptom_disease
attachment,surface glycoprotein,gene_treat_procedure
virion,surface glycoprotein,gene_gene
removal,step,gene_treat_procedure
mdck,influenza b virus,disease_gene
iodine,acetonitrile,drug_drug
parvovirus,hbov,disease_disease
infant,rtis,disease_species
h1n1 virus infection,pneumonia,disease_disease
diffuse alveolar damage,change,treat_procedure_disease
damage,change,treat_procedure_gene
alveolar damage,change,treat_procedure_disease
pneumonia,change,treat_procedure_disease
lung,fibrosis,disease_disease
fibrosis,ards,disease_disease
patient,cov,disease_species
sars cov,vaccine,disease_disease
virus,formaldehyde,drug_disease
immunization,virus,disease_treat_procedure
saponin,protein,gene_drug
gene,e gene,gene_gene
e protein,tgev,disease_gene
e gene,sars cov,disease_gene
cattle,shipping fever,disease_species
pulmonary disease,expression,treat_procedure_disease
disease,she,gene_disease
md,disease,disease_disease
sars infection,fate,gene_disease
upper respiratory tract infection,coronaviruses,disease_disease
hiv,emerging infectious disease,disease_disease
hiv,emerging disease,disease_disease
hiv,infectious disease,disease_disease
hiv,disease,disease_disease
parainfluenza,co-infection,disease_disease
syndrome,prrsv,disease_disease
critical,ntd,gene_disease
endosomal membrane,fusion,gene_gene
influenza virus,arginine,drug_disease
avian influenza virus,arginine,drug_disease
blood,blood,disease_disease
h3n2,infection,disease_disease
trachea,tmprss11d,gene_disease
h3 ha,matriptase,gene_gene
mist,vaccine,disease_gene
disease,hepatitis c,disease_disease
endosomes,cd81,gene_gene
virus,cd81,gene_disease
hcv infection,protein,gene_disease
acidification,hcv,disease_treat_procedure
fusion,hcv,disease_gene
plasma membrane,hcv,disease_gene
membrane,hcv,disease_gene
endosomal membrane,hcv,disease_gene
2009,hcv,disease_disease
cytoplasm,parp1,gene_gene
fever,cov infection,disease_disease
virus,dipeptidyl peptidase 4,gene_disease
therapeutic,protein,gene_treat_procedure
mabs,membrane,gene_gene
soluble fraction,protein,gene_gene
membrane,antigen,gene_gene
membrane,peptide,drug_gene
nadph,nox,drug_drug
nadph,g6pd,gene_drug
nadph,g6pd deficiency,disease_drug
nox,g6pd,gene_drug
respiratory infection,respiratory virus,disease_disease
enteropathy,inflammatory bowel disease,disease_disease
enteropathy,bowel disease,disease_disease
bile acid,diarrhoea,disease_drug
ciclosporin,prednisolone,drug_gene
transplant,aid,disease_disease
aid,tachypnea,disease_disease
35,alt,gene_drug
coronavirus,interferon,gene_disease
rsv,coinfection,disease_disease
pattern,ped,disease_gene
infection,camel,gene_disease
virus,camel,gene_disease
oxygen therapy,he,disease_treat_procedure
viral,syndrome,disease_disease
viral illness,middle east respiratory syndrome,disease_disease
illness,middle east respiratory syndrome,disease_symptom
respiratory illness,middle east respiratory syndrome,disease_disease
viral respiratory illness,middle east respiratory syndrome,disease_disease
human,illness,disease_species
ribavirin,corticosteroid,drug_drug
corticosteroid,interferon alpha,gene_drug
functional,3clpro,gene_gene
lower,nit,disease_disease
plpro,nto,gene_gene
fluorescent protein,recombinant virus,disease_gene
green fluorescent protein,virus,disease_gene
protein,recombinant virus,disease_gene
fluorescent protein,virus,disease_gene
green fluorescent protein,recombinant virus,disease_gene
phycoerythrin,antibody,gene_drug
induction,ifitm3,gene_treat_procedure
detected,ifitm3,gene_treat_procedure
major capsid protein,p72,gene_gene
capsid protein,p72,gene_gene
tni,protein a,gene_gene
hiv 1,fusion,gene_species
cat,progressive disease,disease_species
rna virus,ibdv,disease_disease
grinding,ag,drug_treat_procedure
infection,ag,drug_disease
gastroenteritis virus,porcine respiratory coronaviruses,disease_disease
gastroenteritis virus,coronaviruses,disease_disease
transmissible gastroenteritis virus,porcine respiratory coronaviruses,disease_disease
bovine coronavirus,shipping fever,disease_disease
coronavirus,shipping fever,disease_disease
co2,sedation,treat_procedure_drug
amino acid,cpps,gene_drug
cpp,peptide,drug_disease
tp10,transportan,gene_gene
sweet arrow peptide,peptide,drug_gene
avidin,mprpp,gene_gene
influenza b virus,virus,disease_disease
seasonal influenza a,h5n1 infection,disease_disease
influenza a,h5n1 infection,disease_disease
h5n1,virus,disease_disease
h5n1,influenza a virus,disease_disease
type i interferon,cell,gene_gene
herpesviruses,lytic infection,disease_disease
homolog,virus,disease_gene
rnase,treatment,treat_procedure_gene
hsv infection,gene,gene_disease
iav,virus,disease_disease
detected,cchfv,disease_treat_procedure
body,cchfv,disease_gene
gc,antibody,gene_gene
fusion,gc,gene_gene
hiv,nucleolin,gene_disease
receptor,nucleolin,gene_gene
set,gpc,gene_gene
er,arenavirus,disease_disease
np,protein structure,gene_disease
rna,gn,drug_disease
l protein,nairoviruses,disease_gene
ubiquitin,otu domain,gene_gene
ub,otu domain,gene_gene
infection,otu,gene_disease
t7,genome,gene_gene
treat,cchf,disease_treat_procedure
inflammatory,ome,disease_disease
middle ear,presence,treat_procedure_disease
ome,tympanostomy,treat_procedure_disease
infectious,ome,disease_disease
ome,bacterial infection,disease_disease
ome,infection,disease_disease
plasma,immunotherapy,treat_procedure_gene
plasma,treatment,treat_procedure_gene
patient,immunotherapy,treat_procedure_species
administration,he,disease_treat_procedure
oral administration,he,disease_treat_procedure
mouse,application,treat_procedure_species
bad,il,gene_disease
influenza virus,pei,drug_disease
bronchitis,upper respiratory tract infection,disease_disease
participant,public,disease_species
severe diarrhea,disease,disease_symptom
transmembrane glycoprotein,s protein,gene_gene
e. coli,expression,treat_procedure_species
iptg,induction,treat_procedure_drug
messenger,ap4a,gene_gene
ap4a,ap4a,gene_gene
ap4a,virus,disease_gene
human,herpesvirus,disease_gene
lana,genome,gene_gene
lana,antibody,gene_gene
extraction,lana,gene_treat_procedure
replication fork,treatment,treat_procedure_gene
ards,he,disease_disease
sars cov infection,ards,disease_disease
therapy,virus,disease_treat_procedure
current therapy,virus,disease_treat_procedure
antiviral therapy,virus,disease_treat_procedure
