object,subject,relation
s. aureus,prothrombin,gene_species
patient,direct infection,disease_species
ace2 mrna,infection,disease_gene
girl,men,gene_species
disinfection,virus,disease_treat_procedure
virus infection,respiratory syndrome coronavirus,disease_disease
respiratory virus infection,respiratory syndrome coronavirus,disease_disease
virus infection,syndrome coronavirus,disease_disease
respiratory virus infection,syndrome coronavirus,disease_disease
respiratory virus infection,severe acute respiratory syndrome coronavirus,disease_disease
virus infection,severe acute respiratory syndrome coronavirus,disease_disease
virus infection,acute respiratory syndrome coronavirus,disease_disease
virus infection,influenza,disease_disease
respiratory virus infection,acute respiratory syndrome coronavirus,disease_disease
immunosuppression,reovirus,disease_disease
immunosuppression,pneumovirus infection,disease_disease
liver,necrosis,disease_disease
necrosis,congestion,disease_disease
necrosis,hemorrhage,disease_disease
liver,hemorrhage,disease_disease
necrosis,edema,disease_disease
patient,cdc,disease_species
pneumonia,leukopenia,disease_disease
pneumonia,thrombocytopenia,disease_disease
pneumonia,lymphopenia,disease_disease
creatine phosphokinase,blood,disease_gene
expression,release,treat_procedure_treat_procedure
fatty acid,triglyceride,drug_drug
receptor,s protein,gene_gene
antigen,s protein,gene_gene
heme,orf3a,gene_drug
heme,orf1ab,gene_drug
carbon dioxide,oxygen,drug_drug
porphyrin,iron,drug_drug
orf1ab,s protein,gene_gene
treatment,chloroquine,drug_treat_procedure
heme,porphyrin,drug_drug
antiviral,arb,disease_gene
viral infection,arb,disease_disease
infection,arb,disease_disease
autophagy,niclosamide,drug_gene
ace2,niclosamide,drug_gene
virus,type,disease_disease
remdesivir,viral rdrp,gene_drug
remdesivir,rdrp,gene_drug
woman,favipiravir,drug_species
era,typhoid,disease_disease
era,cholera,disease_disease
graphene,s protein,gene_drug
impact,aim,gene_gene
severe,condition,disease_disease
release,fusion,gene_treat_procedure
e protein,release,treat_procedure_gene
endoplasmic reticulum,envelope protein,gene_gene
human,zn,drug_species
2009,rna polymerase,gene_disease
replicase polyproteins,zn2,drug_gene
zn,chloroquine,drug_drug
child,rda,gene_species
pneumonia,enlargement,treat_procedure_disease
patient,severe acute respiratory syndrome coronavirus 2,disease_species
systemic therapy,corticosteroid,drug_treat_procedure
therapy,corticosteroid,drug_treat_procedure
confusion,panic,disease_disease
dry cough,fever,disease_disease
stroke,disease,disease_disease
patient,cerebrovascular disease,disease_species
stroke,cerebrovascular disease,disease_disease
sars,coronaviruses,disease_disease
virus,tissue,disease_disease
sin,disease,disease_gene
expression,disease,disease_treat_procedure
typhus,plague,disease_disease
typhus,bubonic plague,disease_disease
therapy,pneumonia,disease_treat_procedure
coronaviruses,ace2,gene_disease
patient,expression,treat_procedure_species
ards,injection,treat_procedure_disease
mhc,transplantation,treat_procedure_gene
integrins,lipid bilayers,gene_gene
membrane,tetraspanins,gene_gene
tregs,il,gene_gene
therapy,organ failure,disease_treat_procedure
itching,change,treat_procedure_disease
horse,virus,disease_species
change,porcine respiratory coronavirus,disease_treat_procedure
transmissible gastroenteritis virus,porcine respiratory coronavirus,disease_disease
change,coronavirus,disease_treat_procedure
pig,disease,disease_species
patient,ferret,gene_species
creation,pandemic,disease_treat_procedure
impact,pandemic,disease_gene
treatment,crp,gene_treat_procedure
jak2,fedratinib,drug_gene
sepsis,cytokine storm,disease_disease
severe sepsis,cytokine storm,disease_disease
glycoprotein,cd147,gene_gene
transmembrane glycoprotein,cd147,gene_gene
cd147,cd147,gene_gene
sars cov,cd147,gene_disease
cd147,sars cov spike protein,gene_gene
fatigue,hunger,symptom_disease
participant,men,gene_species
mask,men,gene_gene
mechanical ventilation,12,gene_treat_procedure
respiratory difficulty,fever,disease_symptom
virus,pandemic,disease_disease
pandemic,he,disease_disease
psychological distress,reduction,treat_procedure_disease
stress disorder,anxiety,disease_disease
stigma,confusion,disease_gene
demand,reduction,treat_procedure_treat_procedure
sp,vaccination,treat_procedure_disease
patient,pulmonary disease,disease_species
impact,covid pandemic,disease_gene
patient,viral infection,disease_species
patient,immunization,treat_procedure_species
lower,sp,disease_disease
immunization,sp,disease_treat_procedure
lower,lower,disease_disease
disease,he,disease_disease
respiratory insufficiency,he,disease_disease
same,receptor,gene_disease
sit,evacuation,treat_procedure_gene
camel,camel,gene_species
class,rest,gene_gene
diarrhea,fever,disease_disease
cold,he,disease_disease
common cold,he,disease_disease
diabetes,renal failure,disease_disease
diabetes,esrd,disease_disease
influenza virus a,influenza pandemic,disease_disease
human,influenza pandemic,disease_species
liver,galactose,drug_disease
breast cancer,delivery,treat_procedure_disease
cd44,acid,drug_gene
receptor,fusion protein,gene_gene
ovum,splenocytes,gene_disease
infant,rsv infection,disease_species
disease,rsv infection,disease_disease
immunization,insertion,treat_procedure_treat_procedure
laiv,immunization,treat_procedure_drug
mononucleosis,she,gene_disease
headache,throat,disease_disease
headache,sore throat,disease_disease
b19,she,gene_gene
damage,covid-19,disease_gene
human,influenza virus,disease_species
swine,influenza virus,disease_species
animal,no,gene_species
infection,virus infection,disease_disease
prevention,detection,treat_procedure_treat_procedure
critical,detection,treat_procedure_disease
detection,antibody,gene_treat_procedure
detection,monoclonal antibody,drug_treat_procedure
influenza,amino acid,drug_disease
treatment,plasma exchange,treat_procedure_treat_procedure
treatment,therapeutic plasma exchange,treat_procedure_treat_procedure
disease,therapy,treat_procedure_disease
disease,antiviral therapy,treat_procedure_disease
patient,intervention,treat_procedure_species
adamantanes,pandemic,disease_drug
influenza,therapy,treat_procedure_disease
influenza,antiviral therapy,treat_procedure_disease
hydroxychloroquine,quinine,drug_drug
pr,cardiac conduction defect,disease_disease
gz02,genome,gene_drug
civet,sars cov,disease_drug
s gene,sars cov,disease_gene
right,inclusion,gene_disease
picu,he,disease_disease
abnormal,po2,drug_disease
patient,impact,gene_species
reduction,reduction,treat_procedure_treat_procedure
gpc,uspa1,gene_gene
laminin,uspa1,gene_gene
isolation,step,gene_treat_procedure
reduction,removal,treat_procedure_treat_procedure
detection,gene,gene_treat_procedure
structural analysis,infectious bronchitis virus,disease_treat_procedure
dmso,protein,gene_drug
of,condition,disease_disease
cat,fip,disease_species
granulomatous disease,fip,disease_disease
systemic granulomatous disease,fip,disease_disease
systemic disease,fip,disease_disease
virus infection,antibody,gene_disease
hong kong,pneumonia,disease_gene
disease,p0,gene_disease
sex,hi,disease_gene
enhanced,finding,symptom_disease
pattern,finding,symptom_gene
refractory shock,arrhythmia,disease_disease
kd,steroid,drug_disease
tss,steroid,drug_disease
respiratory distress,chronic medical condition,disease_disease
pain,chronic medical condition,disease_disease
conjunctivitis,she,gene_disease
emesis,chronic medical condition,disease_symptom
diarrhea,chronic medical condition,disease_disease
conjunctivitis,chronic medical condition,disease_disease
enterovirus,csf,gene_disease
norepinephrine,she,gene_drug
patient,gastrointestinal symptom,disease_species
evd,sars cov,disease_disease
mouse,weight loss,disease_gene
combination therapy,regimen,treat_procedure_treat_procedure
child,laiv,drug_species
1918,influenza pandemic,disease_disease
autoimmune disease,narcolepsy,disease_disease
autoimmune disease,vaccine,disease_disease
influenza a,vaccination,treat_procedure_disease
patient,pandemic,disease_species
encephalitis,influenza,disease_disease
patient,first aid,treat_procedure_species
patient,burn,disease_species
infection,gi,disease_disease
influenza,plan,disease_disease
seasonal influenza,plan,disease_disease
neck pain,inflammatory disorder,disease_symptom
neck pain,disorder,disease_symptom
painful,thyroid,disease_symptom
neck,neck pain,symptom_gene
sat,human leukocyte antigen,gene_disease
upper respiratory infection,sat,disease_disease
respiratory infection,sat,disease_disease
infection,sat,disease_disease
call,covid pandemic,disease_gene
patient,covid-19,disease_species
ace2,infection,disease_gene
inflammation,ace2,gene_disease
disease,diabetes,disease_disease
ibd,pandemic,disease_disease
impact,hpai,disease_gene
induction,viral,disease_treat_procedure
infection,vaccination,treat_procedure_disease
impact,h5n1,disease_gene
detection,vaccination,treat_procedure_treat_procedure
viral,vaccination,treat_procedure_disease
people,pandemic,disease_species
end,chronic infection,disease_gene
attachment,influenza virus,disease_treat_procedure
clearance,cortisol,drug_treat_procedure
od,change,treat_procedure_disease
stomach,gastroenteritis,disease_disease
phage,treatment,treat_procedure_disease
phage,damage,gene_disease
damage,treatment,treat_procedure_gene
influenza,gps,gene_disease
patient,cough,disease_species
vaccination,influenza,disease_treat_procedure
coughing,viral,disease_disease
influenza,colony,gene_disease
seasonal influenza a,virus,disease_disease
autophagy,coronaviruses,disease_gene
autophagy,expression,treat_procedure_gene
plp,autophagy,gene_drug
people,ci,drug_species
expression,angii,gene_treat_procedure
sars coronavirus,infection,disease_disease
at1r,angii,gene_gene
lysosome,viral envelope,gene_gene
cytoplasm,viral envelope,gene_gene
lysosome,envelope,gene_gene
destruction,angii,gene_treat_procedure
virus,envelope,gene_disease
virus,viral envelope,gene_disease
cytoplasm,envelope,gene_gene
respiratory distress,angii,gene_disease
ace2,cell,gene_gene
ace2 deficiency,angii,gene_disease
cell bound,sars cov,disease_gene
human,ace2,gene_species
treatment,expression,treat_procedure_treat_procedure
respiratory failure,septic shock,disease_disease
adjustment,hypertension,disease_treat_procedure
stemi,reduction,treat_procedure_disease
woman,reduction,treat_procedure_species
chemotherapy,surgery,treat_procedure_treat_procedure
preoperative chemotherapy,surgery,treat_procedure_treat_procedure
lung,haemoptysis,symptom_disease
treatment method,disease,disease_treat_procedure
surgery,chemoradiation,treat_procedure_treat_procedure
surgery,concurrent chemoradiation,treat_procedure_treat_procedure
myocarditis,covid-19,disease_disease
ace2,reduction,treat_procedure_gene
acute respiratory failure,he,disease_disease
tachycardia,tachypnoea,disease_disease
oxygen,he,disease_drug
st segment depression,ecg,gene_disease
tachypnoea,he,disease_disease
febrile,he,disease_disease
respiratory failure,he,disease_disease
cardiopulmonary resuscitation,he,disease_treat_procedure
resuscitation,he,disease_treat_procedure
febrile,she,gene_disease
renin,ace2,gene_gene
pneumonia,covid-19,disease_disease
respiratory disease,treatment,treat_procedure_disease
ace,treatment,treat_procedure_drug
pandemic,severe acute respiratory syndrome coronavirus 2,disease_disease
patient,lung lesion,disease_species
pneumonia,lu,disease_disease
bacterial pneumonia,lu,disease_disease
rare,pleural effusion,disease_gene
end,nose,disease_gene
end,blocked nose,disease_gene
covid-19,dysfunction,disease_disease
covid-19,olfactory dysfunction,disease_disease
administration,delivery,treat_procedure_treat_procedure
seasonal influenza vaccine,ph1n1,disease_disease
influenza,vaccination,treat_procedure_disease
16,azithromycin,drug_gene
sedation,he,disease_treat_procedure
h1n1,prevention,treat_procedure_disease
protein,orf3a,gene_gene
sars cov,orf3a,gene_disease
pqss,pqss,gene_gene
nsp13,helicases,gene_gene
sars cov protein,nsp13,gene_gene
aki,covid-19,disease_disease
podocytes,ace2,gene_gene
injury,aki,disease_disease
infection,syndrome,disease_disease
renal tubular acidosis,infection,disease_disease
acidosis,infection,disease_disease
end,wave,gene_gene
livestock,virus,disease_species
zanamivir,intravenous administration,treat_procedure_drug
zanamivir,oral administration,treat_procedure_drug
lung,small intestine,disease_disease
spermatogonia,tmprss2,gene_gene
orchitis,inflammation,disease_disease
blood,inflammation,disease_disease
blood,sars cov,disease_disease
1918,war,gene_disease
1918,spike,gene_disease
pneumonia,pandemic influenza,disease_disease
pattern,pandemic influenza,disease_gene
gmp,host,gene_drug
gmp,transferase,gene_drug
rig,rna,disease_gene
step,rna,disease_gene
card domain,rna helicases,gene_gene
non-structural protein nsp16,virus,disease_gene
sendai virus,induction,treat_procedure_disease
rig,sars cov protease,gene_gene
nsp3,rig,gene_gene
protein 7,tgev,disease_gene
expression,sars cov s protein,gene_treat_procedure
tgev,expression,treat_procedure_disease
tgev,presence,treat_procedure_disease
expression,sars cov protein,gene_treat_procedure
weight loss,sars cov,disease_disease
e protein,sars cov,disease_gene
myocardial ischaemia,injury,disease_disease
ischaemia,injury,disease_disease
dysfunction,cardiac dysfunction,disease_disease
renal dysfunction,dysfunction,disease_disease
dysfunction,dysfunction,disease_disease
renal dysfunction,cardiac dysfunction,disease_disease
ace2 receptor,sars cov,disease_gene
ace2,sars,disease_gene
ra,recombinant ace2 protein,gene_gene
ra,ace2 protein,gene_gene
dip,depression,disease_disease
severe,wave,gene_disease
epidemic,primary infertility,disease_disease
epidemic,infertility,disease_disease
wave,vaccine,disease_gene
infection,reduction,treat_procedure_disease
swine influenza,pandemic,disease_disease
severe,pandemic,disease_disease
acute respiratory distress syndrome,covid-19,disease_disease
respiratory distress syndrome,covid-19,disease_disease
sars,covid-19,disease_disease
distress syndrome,covid-19,disease_disease
contagious,covid-19,disease_disease
cephalosporin,fluoroquinolones,drug_drug
patient,disinfection,treat_procedure_species
interstitial pneumonia,acute respiratory illness,disease_disease
thrombocytopenia,lymphocytopenia,disease_disease
patient,hvhf,disease_species
patient,detection,treat_procedure_species
glomerulosclerosis,glomerulopathy,disease_disease
focal segmental glomerulosclerosis 6,glomerulopathy,disease_disease
