object,subject,relation
dc,tlr,gene_gene
antigen,inclusion,gene_gene
class,alum,gene_gene
class,immunostimulation,treat_procedure_gene
bcg,systemic infection,disease_disease
ferret,h5n1 influenza vaccine,disease_species
iga,serum igg,gene_gene
lower,detection,treat_procedure_disease
surgery,application,treat_procedure_treat_procedure
dengue shock syndrome,dengue hemorrhagic fever,disease_disease
disease,dengue fever,disease_disease
disease,dengue hemorrhagic fever,disease_disease
dengue shock syndrome,dengue fever,disease_disease
virus,denv,disease_disease
enveloped virus,denv,disease_disease
change,denv,disease_treat_procedure
endosome,denv,disease_gene
expression,ns1,gene_treat_procedure
dengue infection,thrombocytopenia,disease_disease
presence,ns1,gene_treat_procedure
ifn receptor,ifns,gene_gene
antibody,denv,disease_gene
vaccine,sin,gene_disease
endosome,virus,disease_gene
disease,endosome,gene_disease
fc portion,c1q,gene_gene
antibody,ade,disease_gene
ade,reduction,treat_procedure_disease
flavivirus,envelope protein,gene_disease
infection,ade,disease_disease
rain,he,disease_gene
calm,he,disease_gene
coronavirus disease,pneumonia,disease_disease
nausea,diarrhea,disease_disease
heartburn,diarrhea,disease_symptom
vomiting,diarrhea,disease_disease
discomfort,diarrhea,disease_symptom
abdominal discomfort,diarrhea,disease_symptom
isolation,detection,treat_procedure_treat_procedure
treatment,detection,treat_procedure_treat_procedure
patient,choking sensation,symptom_species
act,sars cov,disease_gene
ace 2,protein,gene_gene
mavs,virus,disease_gene
neurodegeneration,ra,gene_disease
infection,delirium,disease_disease
pandemic,ltcf,disease_disease
acute respiratory syndrome coronavirus 2,covid pandemic,disease_disease
severe acute respiratory syndrome coronavirus 2,covid pandemic,disease_disease
induction,ifns,gene_treat_procedure
igm,stimulation,treat_procedure_gene
treatment,ifn β,gene_treat_procedure
radiation therapy,reimplantation,treat_procedure_treat_procedure
procedure,ovarian suppression,treat_procedure_treat_procedure
patient,fp,disease_species
detected,pdcov,disease_treat_procedure
hong kong,pdcov,disease_gene
dsrna,rna virus infection,disease_gene
ns6,pdcov,disease_gene
ifa,β actin,gene_gene
detected,β actin,gene_treat_procedure
sev,treatment,treat_procedure_disease
sev,stimulation,treat_procedure_disease
induction,irf3,gene_treat_procedure
receptor,sev,disease_gene
mab,kd,disease_gene
mab,sdd,disease_gene
ibv,orfx,gene_disease
coronavirus,orfx,gene_disease
influenza virus,co-infections,disease_disease
detection,coronaviruses,disease_treat_procedure
interferon regulatory factor 3,coronaviruses,disease_gene
neutropenia,finding,symptom_disease
patient,necrosis,disease_species
thrombosis,disseminated intravascular coagulation,disease_disease
congestion,disseminated intravascular coagulation,disease_disease
pulmonary congestion,coagulation,treat_procedure_disease
pulmonary congestion,disseminated intravascular coagulation,disease_disease
congestion,coagulation,treat_procedure_disease
thrombosis,coagulation,treat_procedure_disease
acetate,high fiber diet,treat_procedure_drug
stimulation,type i ifns,gene_treat_procedure
igg2a,type i ifns,gene_gene
tlr3,infiltration,treat_procedure_gene
damage,prr,gene_gene
mouse,rsv,disease_species
type i ifns,sars cov,disease_gene
damage,host,gene_gene
disease progression,host,gene_disease
organ failure,coagulation,treat_procedure_disease
multiple organ failure,coagulation,treat_procedure_disease
coagulation,cytokine storm,disease_treat_procedure
il,reduction,treat_procedure_gene
pig,transmissible gastroenteritis coronavirus,disease_species
acquired disease,kd,disease_disease
disease,kd,disease_disease
cardiac disease,kd,disease_disease
diminished,arteritis,disease_disease
kd,vasculitis,disease_disease
stiffness,kd,disease_disease
infection,kd,disease_disease
vasculitis,meningoencephalomyelitis,disease_disease
feline coronavirus,lung,disease_disease
coronavirus,lung,disease_disease
encephalitis virus,inflammation,disease_disease
herpesvirus,lung,disease_disease
encephalitis virus,lung,disease_disease
feline herpesvirus,lung,disease_disease
cat,lung edema,disease_disease
12,cat,disease_gene
cortex,necrosis,disease_disease
encephalitis,csf,gene_disease
limbic encephalitis,csf,gene_disease
human,vitamin d,drug_species
cross infection,she,gene_disease
clearance,corticosteroid therapy,treat_procedure_treat_procedure
clearance,therapy,treat_procedure_treat_procedure
patient,corticosteroid therapy,treat_procedure_species
patient,adjunctive therapy,treat_procedure_species
clearance,adjunctive therapy,treat_procedure_treat_procedure
cynomolgus macaque,sars cov infection,disease_species
lung injury,sars cov infection,disease_disease
acute lung injury,sars cov infection,disease_disease
abnormal,lung,disease_disease
major,step,gene_disease
serum crp,statin,drug_gene
neck,face,disease_gene
person,fever,disease_species
fibrillation,ecg,gene_disease
patient,hemofiltration,treat_procedure_species
viral infection,aom,disease_disease
asymptomatic infection,aom,disease_disease
infection,aom,disease_disease
detection,presence,treat_procedure_treat_procedure
infection,101,disease_disease
infant,therapy,treat_procedure_species
multiple organ failure,respiratory distress syndrome,disease_disease
organ failure,respiratory distress syndrome,disease_disease
multiple organ failure,acute respiratory distress syndrome,disease_disease
multiple organ failure,distress syndrome,disease_disease
organ failure,acute respiratory distress syndrome,disease_disease
organ failure,distress syndrome,disease_disease
end,vaccination,treat_procedure_gene
people,stigma,gene_species
inflammation,protein,gene_disease
patient,rna,disease_species
disorder,disorder,disease_disease
gas,hydrogen,drug_gene
pandemic,application,treat_procedure_disease
specie,isolation,treat_procedure_species
protein,artery disease,disease_gene
lower,demand,treat_procedure_disease
complement,plant,disease_gene
sa,demand,treat_procedure_disease
nem,storage,gene_drug
alt,ast,gene_gene
damage,sars cov,disease_gene
sars cov,pulmonary complication,disease_disease
nucleocapsid,rna,disease_gene
liver disease,obesity,disease_disease
covid-19,coagulopathy,disease_disease
icu,all,gene_disease
respiratory viral infection,rhinovirus,disease_disease
infection,rhinovirus,disease_disease
viral infection,rhinovirus,disease_disease
respiratory infection,rhinovirus,disease_disease
symptom,pain,disease_symptom
show,same,disease_species
syndrome coronavirus,sars cov,disease_disease
lung injury,pneumonia,disease_disease
acute lung injury,pneumonia,disease_disease
sars cov,sars cov infection,disease_disease
porcine epidemic diarrhea virus,coronaviruses,disease_disease
pedv,coronaviruses,disease_disease
nsp1 protein,alphacoronaviruses,disease_gene
nsp1 protein,betacoronaviruses,disease_gene
virulence factor,coronaviruses,disease_gene
virulence factor,nsp1 protein,gene_gene
virus,nsp4,gene_disease
nsp10,nsp7,gene_gene
nsp9,nsp7,gene_gene
nsp8,nsp7,gene_gene
coronavirus,nsp15,gene_disease
disease,mhv,disease_disease
attenuated disease,mhv,disease_disease
mouse,attenuated disease,disease_species
s protein,coronavirus,disease_gene
protein,coronavirus e protein,gene_gene
coronavirus,protein,gene_disease
vaccination,parainfluenza virus,disease_treat_procedure
rare disorder,syndrome,disease_disease
disorder,syndrome,disease_disease
congenital disorder,syndrome,disease_disease
expression,reduction,treat_procedure_treat_procedure
stiffness,disorder,disease_disease
intellectual disability,e3 ubiquitin ligase,gene_disease
mouse,mouse,gene_gene
impact,flu,disease_gene
tetanus,polio,gene_disease
guidance,cdc,disease_treat_procedure
infection,best,gene_disease
removal,delivery,treat_procedure_treat_procedure
infection,evd,disease_disease
lung disease,pneumonia,disease_disease
infiltration,pattern,gene_treat_procedure
fever,she,gene_disease
fever,covid-19,disease_disease
person,all,gene_species
surgery,type,disease_treat_procedure
total thyroidectomy,treatment,treat_procedure_treat_procedure
thyroidectomy,treatment,treat_procedure_treat_procedure
lumpectomy,pandemic,disease_treat_procedure
reconstruction,pandemic,disease_treat_procedure
revision,breast abscess,disease_treat_procedure
treatment,cancer treatment,treat_procedure_treat_procedure
rehabilitation,therapy,treat_procedure_treat_procedure
people,presence,treat_procedure_species
pandemic,respiratory illness,disease_disease
pandemic,illness,symptom_disease
public,impact,gene_disease
treatment,cp,disease_treat_procedure
immunotherapy,cp,disease_treat_procedure
paco2,he,disease_drug
paco2,dyspnea,disease_drug
hypoxia,dyspnea,disease_disease
tachycardia,dyspnea,disease_disease
fever,dyspnea,disease_disease
patient,ecmo,disease_species
hydroxychloroquine,chloroquine,drug_drug
lung infection,virus,disease_disease
arbidol,nausea,disease_drug
nausea,nose,disease_disease
malaria,chloroquine,drug_disease
allergic reaction,blood transfusion,treat_procedure_disease
placebo,remdesivir,drug_treat_procedure
patient,remdesivir,drug_species
zoonotic disease,cov,disease_disease
disease,cov,disease_disease
inclusion,cov,disease_gene
viral fusion,task,gene_gene
fusion,task,gene_gene
infection,apc,gene_disease
viral infection,apc,gene_disease
virus,apc,gene_disease
liver,presence,treat_procedure_disease
receptor,ccr7,gene_gene
release,recruitment,disease_treat_procedure
matrix,il,gene_treat_procedure
hypogonadism,men,gene_disease
syndrome,organ dysfunction,disease_disease
acute respiratory distress syndrome,viral pneumonia,disease_disease
non invasive ventilation,presence,treat_procedure_treat_procedure
respiratory deterioration,ct,disease_disease
child,deficiency,disease_species
right,public,disease_disease
tube,tube,gene_gene
presence,bronchiolitis,disease_treat_procedure
lip,lip,gene_gene
treatment,cyst,disease_treat_procedure
abdominal pain,esophagitis,disease_disease
pain,esophagitis,disease_disease
neck pain,esophagitis,disease_symptom
induction,immunization schedule,treat_procedure_treat_procedure
rash,hu,gene_disease
people,ct,disease_species
demand,major,disease_treat_procedure
acute kidney injury,ceftriaxone,drug_disease
kidney injury,ceftriaxone,drug_disease
ceftriaxone,ards,disease_drug
neuromyopathy,he,disease_disease
hypercoagulable state,hematologic abnormality,disease_disease
myocardial injury,coronaviruses,disease_disease
injury,coronaviruses,disease_disease
urticaria,she,gene_disease
bacteremia,she,gene_disease
sedation,she,gene_treat_procedure
disease,middle east respiratory syndrome coronavirus,disease_disease
s protein,viral envelope,gene_gene
s protein,envelope,gene_gene
cell,rna,disease_gene
respiratory distress syndrome,fatigue,disease_disease
distress syndrome,fatigue,disease_disease
acute respiratory distress syndrome,fatigue,disease_disease
dyspnea,disease,disease_disease
infectious,coronaviruses,disease_disease
prevention,caffeine,drug_treat_procedure
disease,multiple sclerosis,disease_disease
progressive disease,multiple sclerosis,disease_disease
neurodegenerative disease,multiple sclerosis,disease_disease
inflammation,ppar,gene_disease
remyelination,ppar,gene_disease
treatment,acid,drug_treat_procedure
expression,ppar,gene_treat_procedure
receptor,ppar,gene_gene
disease,rheumatoid arthritis,disease_disease
chronic,arthritis,disease_disease
autoimmune disease,arthritis,disease_disease
chronic disease,arthritis,disease_disease
autoimmune disease,rheumatoid arthritis,disease_disease
chronic disease,rheumatoid arthritis,disease_disease
disease,arthritis,disease_disease
inflammation,hyperinsulinemia,disease_disease
ra,dysfunction,disease_disease
pah,vascular remodeling,disease_disease
chronic disease,biliary cirrhosis,disease_disease
chronic disease,cirrhosis,disease_disease
chronic,cirrhosis,disease_disease
disease,cirrhosis,disease_disease
disease,biliary cirrhosis,disease_disease
autoimmune disease,biliary cirrhosis,disease_disease
autoimmune disease,cirrhosis,disease_disease
gene,genome,gene_gene
disease,depression,disease_disease
genome,mir,gene_gene
rna,mir,gene_disease
hcv,mir,gene_disease
mir,rna,disease_gene
pattern,sars cov,disease_gene
discussion,virus,disease_treat_procedure
injection,aspiration,treat_procedure_treat_procedure
cope,presence,treat_procedure_gene
virus,light,gene_disease
viral lung disease,sars,disease_disease
lung disease,sars,disease_disease
clinical syndrome,pattern,gene_disease
syndrome,pattern,gene_disease
acute,covid-19,disease_disease
demand,demand,treat_procedure_treat_procedure
person,coronaviruses,disease_species
high fever,kd,disease_disease
fever,kd,disease_disease
influenza a,gene,gene_disease
influenza,kd,disease_disease
condition,nto,gene_disease
mass,nm,disease_gene
child,pandemic,disease_species
anxiety,anxiety,disease_disease
igm,igg,gene_gene
respiratory,cov,disease_disease
12,gall bladder,disease_gene
immunosuppression,chemotherapy,treat_procedure_disease
chemotherapy,immunosuppression,disease_treat_procedure
respiratory disease,angiotensin converting enzyme,gene_disease
upper respiratory disease,angiotensin converting enzyme,gene_disease
disease,angiotensin converting enzyme,gene_disease
respiratory distress,syndrome,disease_disease
multiorgan failure,syndrome,disease_disease
respiratory distress,clinical syndrome,disease_disease
illness,syndrome,disease_symptom
illness,clinical syndrome,disease_symptom
multiorgan failure,clinical syndrome,disease_disease
fatigue,dyspnea,disease_disease
elevation,anticoagulant therapy,treat_procedure_treat_procedure
